Libris	Titel	Fil namn	Äldre länk	Ny länk
http://libris.kb.se/bib/21640710	Antiziganism i statlig tjänst	2014-6-2.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19440/2014-6-2.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-6-2
http://libris.kb.se/bib/16625179	Antiziganism i statlig tjänst :	2014-6-2.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19440/2014-6-2.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-6-2
http://libris.kb.se/bib/21635215	Till dig som är skyldig att anmäla oro för barn - information för dig som är anmälningsskyldig enligt 14 kap. 1 Â§ socialtjänstlagen	2014-6-20.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19471/2014-6-20.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-6-20
http://libris.kb.se/bib/16922675	Ekonomiskt bistånd årsstatistik 2013 :	2014-6-22.pdf	http://www.socialstyrelsen.se/publikationer2014/2014-6-22.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-6-22
http://libris.kb.se/bib/21619697	Ekonomiskt bistånd årsstatistik 2013	2014-6-22.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19473/2014-6-22.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-6-22
http://libris.kb.se/bib/21619698	Laboratoriemedicinsk terminologi - underlag för nationell samordning och finansiering	2014-6-23.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19474/2014-6-23.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-6-23
http://libris.kb.se/bib/21614025	Systematisk uppföljning	2014-6-25.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19476/2014-6-25.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-6-25
http://libris.kb.se/bib/16930446	Organdonatorer i Sverige 2013 :	2014-6-26.pdf	http://www.socialstyrelsen.se/publikationer2014/2014-6-26.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-6-26
http://libris.kb.se/bib/21614023	Organdonatorer i Sverige 2013 - en rapport baserad på dödsfall inom intensivvården	2014-6-26.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19477/2014-6-26.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-6-26
http://libris.kb.se/bib/16930968	MultifunC institutionsbehandling för ungdomar med svåra beteendeproblem :	2014-6-27.pdf	http://www.socialstyrelsen.se/publikationer2014/2014-6-27.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-6-27
http://libris.kb.se/bib/21614024	MultifunC institutionsbehandling för ungdomar med svåra beteendeproblem - resultat efter ett år	2014-6-27.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19480/2014-6-27.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-6-27
http://libris.kb.se/bib/18073464	Demenssjukdomarnas samhällskostnader i Sverige 2012	2014-6-3.pdf	http://www.socialstyrelsen.se/publikationer2014/2014-6-3.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-6-3
http://libris.kb.se/bib/21640777	Demenssjukdomarnas samhällskostnader i Sverige 2012	2014-6-3.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19444/2014-6-3.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-6-3
http://libris.kb.se/bib/16931091	Demenssjukdomarnas samhällskostnader i Sverige 2012	2014-6-3.pdf	http://www.socialstyrelsen.se/publikationer2014/2014-6-3.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-6-3
http://libris.kb.se/bib/18057105	Anmäla oro för barn	2014-6-5.pdf	http://www.socialstyrelsen.se/publikationer2014/2014-6-5.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-6-5
http://libris.kb.se/bib/21635203	Anmäla oro för barn -Stöd för anmälningsskyldiga och andra anmälare	2014-6-5.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19456/2014-6-5.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-6-5
http://libris.kb.se/bib/16930947	Anmäla oro för barn :	2014-6-5.pdf	http://www.socialstyrelsen.se/publikationer2014/2014-6-5.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-6-5
http://libris.kb.se/bib/21640781	Förskrivning av centralstimulantia vid adhd - Utvecklingen från 2006 till 2013	2014-6-9.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19460/2014-6-9.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-6-9
http://libris.kb.se/bib/21139040	SOSFS 2014:9 Socialstyrelsens föreskrifter om ändring i föreskrifterna och allmänna råden (SOSFS 1993:4) Tandläkarnas specialiseringstjänstgöring	2014-7-2.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19482/2014-7-2.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-7-2
http://libris.kb.se/bib/17223318	Adoption - handbok för socialtjänstens handläggning av internationella och nationella adoptioner	2014-8-1.pdf	http://www.socialstyrelsen.se/publikationer2014/2014-8-1.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-8-1
http://libris.kb.se/bib/17013960	Adoption :	2014-8-1.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19478/2014-8-1.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-8-1
http://libris.kb.se/bib/17223324	Minska risken för plötslig spädbarnsdöd - sex råd till dig som förälder	2014-8-2.pdf	http://www.socialstyrelsen.se/publikationer2014/2014-8-2.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-8-2
http://libris.kb.se/bib/17223314	Hundar i vård och omsorg - Vägledning till gällande regelverk	2014-8-7.pdf	http://www.socialstyrelsen.se/publikationer2014/2014-8-7.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-8-7
http://libris.kb.se/bib/17038398	Hundar i vård och omsorg :	2014-8-7.pdf	http://www.socialstyrelsen.se/publikationer2014/2014-8-7.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-8-7
http://libris.kb.se/bib/17205656	Måltidsmiljö inom särskilda boenden och dagverksamheter	2014-8-8.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19494/2014-8-8.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-8-8
http://libris.kb.se/bib/17454199	Barn och unga :	2014-9-1.pdf	http://www.socialstyrelsen.se/publikationer2014/2014-9-1.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-9-1
http://libris.kb.se/bib/17223335	Vård av extremt för tidigt födda barn - en vägledning för vård av barn födda före 28 fullgångna graviditetsveckor http://www.socialstyrelsen.se/publikationer2014/2014-9-10	2014-9-10.pdf	http://www.socialstyrelsen.se/publikationer2014/2014-9-10.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-9-10
http://libris.kb.se/bib/17223309	Tillgång på barnmorskor, sjuksköterskor, läkare, tandhygienister och tandläkare 2012	2014-9-24.pdf	http://www.socialstyrelsen.se/publikationer2014/2014-9-24.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-9-24
http://libris.kb.se/bib/17414902	Sjukdomar i sluten vård 1988-2013	2014-9-34.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19533/2014-9-34.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-9-34
http://libris.kb.se/bib/17223338	Samordnad vård och omsorg om de mest sjuka äldre	2014-9-35.pdf	http://www.socialstyrelsen.se/publikationer2014/2014-9-35.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-9-35
http://libris.kb.se/bib/17414903	Grund och struktur för lägesrapportering om kroniska sjukdomar - Upplägg för Socialstyrelsens lägesrapporter åren 2015, 2016 och 2017	2014-9-40.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19542/2014-9-40.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-9-40
http://libris.kb.se/bib/17223334	Användningen av statsbidraget inom det sociala området 2013	2014-9-42.pdf	http://www.socialstyrelsen.se/publikationer2014/2014-9-42.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-9-42
http://libris.kb.se/bib/17223315	Minska risken för plötslig spädbarnsdöd - sex råd till dig som förälder - översättning till spanska	2014-9-5.pdf	http://www.socialstyrelsen.se/publikationer2014/2014-9-5.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-9-5
http://libris.kb.se/bib/17223312	Minska risken för plötslig spädbarnsdöd - sex råd till dig som förälder - översättning till arabiska	2014-9-6.pdf	http://www.socialstyrelsen.se/publikationer2014/2014-9-6.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-9-6
http://libris.kb.se/bib/17223317	Minska risken för plötslig spädbarnsdöd - sex råd till dig som förälder - översättning till somaliska	2014-9-7.pdf	http://www.socialstyrelsen.se/publikationer2014/2014-9-7.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-9-7
http://libris.kb.se/bib/17223323	Statistik om hälso- och sjukvårdspersonal, officiell statistik om antal legitimerade (2013) och arbetsmarknadsstatus (2012)	2014-9-8.pdf	http://www.socialstyrelsen.se/publikationer2014/2014-9-8.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2014-9-8
http://libris.kb.se/bib/18761213	Så tycker de äldre om äldreomsorgen 2015 :	2015-10-10.pdf	http://www.socialstyrelsen.se/publikationer2015/2015-10-10.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-10-10
http://libris.kb.se/bib/18746842	Så tycker de äldre om äldreomsorgen 2015	2015-10-10.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19934/2015-10-10.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-10-10
http://libris.kb.se/bib/18743275	Skador och förgiftningar behandlade i sluten vård 2014	2015-10-12.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19936/2015-10-12.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-10-12
http://libris.kb.se/bib/19154323	HSLF-FS 2015:15 Socialstyrelsens föreskrifter och allmänna råd om vissa åtgärder i hälso- och sjukvården vid dödsfall	2015-10-13.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19937/2015-10-13.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-10-13
http://libris.kb.se/bib/18743466	Äldreomsorg på minoritetsspråk	2015-10-15.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19939/2015-10-15.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-10-15
http://libris.kb.se/bib/18743480	Tillgång på specialistläkare 2013	2015-10-17.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19941/2015-10-17.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-10-17
http://libris.kb.se/bib/18743481	Utveckling av en nationell källa för ordinationsorsak - Lägesrapport oktober 2015	2015-10-18.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19944/2015-10-18.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-10-18
http://libris.kb.se/bib/18743482	Tillgång på specialistsjuksköterskor och röntgensjuksköterskor 2013	2015-10-19.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19947/2015-10-19.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-10-19
http://libris.kb.se/bib/18739729	Indikatorer inom hjälpmedelsområdet	2015-10-2.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19922/2015-10-2.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-10-2
http://libris.kb.se/bib/18739753	Nationella riktlinjer - Målnivåer - Hjärtsjukvård - Målnivåer för indiaktorer	2015-10-3.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19923/2015-10-3.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-10-3
http://libris.kb.se/bib/19154314	Standardiserade vårdförlopp i cancervården - En baslinjestudie	2015-10-5.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19926/2015-10-5.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-10-5
http://libris.kb.se/bib/18739876	Amning och föräldrars rökvanor - Barn födda 2013	2015-10-9.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19933/2015-10-9.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-10-9
http://libris.kb.se/bib/18041645	Nationella riktlinjer - Utvärdering 2014 - Sjukdomsförebyggande metoder - Rekommendationer, bedömningar och sammanfattning	2015-1-1.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19598/2015-1-1.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-1-1
http://libris.kb.se/bib/18041789	Handläggning och dokumentation inom socialtjänsten	2015-1-10.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19645/2015-1-10.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-1-10
http://libris.kb.se/bib/17653551	Handläggning och dokumentation inom socialtjänsten	2015-1-10.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19645/2015-1-10.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-1-10
http://libris.kb.se/bib/19154317	Hjärtinfarkter 1994-2014	2015-11-1.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19943/2015-11-1.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-11-1
http://libris.kb.se/bib/17629754	Sjukdomsförebyggande metoder :	2015-1-11.pdf	http://www.socialstyrelsen.se/publikationer2015/2015-1-11.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-1-11
http://libris.kb.se/bib/18041791	Nationella riktlinjer - Utvärdering 2014 - Sjukdomsförebyggande metoder - Indikatorer och underlag bör bedömningar	2015-1-11.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19656/2015-1-11.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-1-11
http://libris.kb.se/bib/19154320	Nationella riktlinjer - Målnivåer - Vård vid astma och KOL	2015-11-2.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19945/2015-11-2.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-11-2
http://libris.kb.se/bib/18042242	Lex Sarah - Meddelandeblad	2015-1-13.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19658/2015-1-13.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-1-13
http://libris.kb.se/bib/19154319	HSLF-FS 2015:25 Ändring i föreskrifterna och allmänna råden (SOSFS 2015:12) om utredning av vårdskador	2015-11-33.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19986/2015-11-33.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-11-33
http://libris.kb.se/bib/18749262	Karies hos barn och ungdomar - Epidemiologiska uppgifter för år 2014	2015-11-36.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19993/2015-11-36.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-11-36
http://libris.kb.se/bib/18749264	Anvisningar för klassificering av akut appendicit	2015-11-37.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19996/2015-11-37.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-11-37
http://libris.kb.se/bib/19129246	Socialstyrelsens risk- och sårbarhetsanalys 2015.	2015-11-4.pdf	http://www.socialstyrelsen.se/publikationer2015/2015-11-4.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-11-4
http://libris.kb.se/bib/18761237	Traumavård vid allvarlig händelse	2015-11-5.pdf	http://www.socialstyrelsen.se/publikationer2015/2015-11-5.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-11-5
http://libris.kb.se/bib/19154326	Traumavård vid allvarlig händelse	2015-11-5.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19952/2015-11-5.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-11-5
http://libris.kb.se/bib/17524572	Etiska aspekter på att lyssna på barn i familjehem :	2015-1-15.pdf	http://www.socialstyrelsen.se/publikationer2015/2015-1-15.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-1-15
http://libris.kb.se/bib/18042240	Etiska aspekter på att lyssna på barn i familjehem - mål, komplikationer och konflikter	2015-1-15.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19660/2015-1-15.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-1-15
http://libris.kb.se/bib/17524571	Litteraturstudie om surveyundersökningar till barn och ungdomar	2015-1-16.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19661/2015-1-16.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-1-16
http://libris.kb.se/bib/18042238	Litteraturstudie om surveyundersökningar till barn och ungdomar	2015-1-16.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19661/2015-1-16.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-1-16
http://libris.kb.se/bib/19154318	HSLF-FS 2015-23 Socialstyrelsens föreskrifter om upphävande av föreskrifterna (SOSFS 2000:9) om undantag från kravet på legitimation för vikarie på anställning som sjuksköterska	2015-11-7.pdf	http://www.socialstyrelsen.se/Lists/Artikelkatalog/Attachments/19955/2015-11-7.pdf	https://socialstyrelsen.se/_api/publication/huvuddokument/?artikelnummer=2015-11-7
